id;titulo;zipNome;remotePath;destPath
"8276";"Matriz Bordado Conselho Brasileiro de Óptica e Optometria";"conselho-optometria-ckfn05.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/conselho-optometria-ckfn05.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\conselho-optometria-ckfn05.zip"
"8281";"Matriz Bordado Logo Optometria 3";"optometria3-urgdh6.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/optometria3-urgdh6.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\optometria3-urgdh6.zip"
"8285";"Matriz Bordado Logo Optometria 4";"optometria4-y1xha4.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/optometria4-y1xha4.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\optometria4-y1xha4.zip"
"8293";"Matriz Bordado Logo Optometria 5";"optometria5-bmmctc.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/optometria5-bmmctc.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\optometria5-bmmctc.zip"
"8302";"Matriz Bordado Logo Optometria 6";"optometria6-lggt5d.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/optometria6-lggt5d.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\optometria6-lggt5d.zip"
"8307";"Matriz Bordado Dragão Fúria da Noite (Aplique)";"dragao-aplique-kd6l58.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/dragao-aplique-kd6l58.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\dragao-aplique-kd6l58.zip"
"8319";"Matriz Bordado Engenharia de Alimentos";"engenharia-alimentos-vmaed7.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/engenharia-alimentos-vmaed7.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\engenharia-alimentos-vmaed7.zip"
"8327";"Matriz Bordado Ranger Ford Raptor";"raptor-vrnocj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/raptor-vrnocj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\raptor-vrnocj.zip"
"8334";"Matriz Bordado Cachorro Yorkshire Terrier";"yorkshire-terrier-znyli8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/yorkshire-terrier-znyli8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\yorkshire-terrier-znyli8.zip"
"8341";"Matriz Bordado UDF Centro Universitário";"udf-tqweqk.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/udf-tqweqk.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\udf-tqweqk.zip"
"8347";"Matriz Bordado Faculdade Odontologia Anhanguera Sorocaba";"faculdadeanhanguera-qagyn9.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/faculdadeanhanguera-qagyn9.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\faculdadeanhanguera-qagyn9.zip"
"8353";"Matriz Bordado Centro Universitário Univiçosa";"univicosa-5g81k9.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/univicosa-5g81k9.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\univicosa-5g81k9.zip"
"8361";"Matriz Bordado Brasão Farmácia 4";"brasaofarmacia4-kslxpv.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/brasaofarmacia4-kslxpv.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasaofarmacia4-kslxpv.zip"
"8368";"Matriz Bordado Coleção Jardim com Flores - 4 modelos";"jardim-flores-xymuxv.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/jardim-flores-xymuxv.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\jardim-flores-xymuxv.zip"
"8379";"Matriz Bordado Brasão Odontologia 7";"odontologia7-4f4dj4.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/odontologia7-4f4dj4.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\odontologia7-4f4dj4.zip"
"8384";"Matriz Bordado Baquetas";"baquetas-njycmj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/baquetas-njycmj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\baquetas-njycmj.zip"
"8393";"Matriz Bordado Baquetas 2";"baquetas2-4ddvo0.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/baquetas2-4ddvo0.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\baquetas2-4ddvo0.zip"
"8404";"Matriz Bordado Educação Física";"edfisica-bf0sgu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/edfisica-bf0sgu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\edfisica-bf0sgu.zip"
"8413";"Matriz Bordado Carro Ford Anglia Harry Potter";"carro-harry-potter-sqbqgb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/carro-harry-potter-sqbqgb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-harry-potter-sqbqgb.zip"
"8422";"Matriz Bordado Baquetas 3";"baquetas3-t1zffe.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/baquetas3-t1zffe.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\baquetas3-t1zffe.zip"
"8429";"Matriz Bordado Brasão Fisioterapia 3";"fisioterapia3-xv4jeu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/fisioterapia3-xv4jeu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\fisioterapia3-xv4jeu.zip"
"8438";"Matriz Bordado Educação Física 2";"edfisica2-m7boec.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/edfisica2-m7boec.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\edfisica2-m7boec.zip"
"8446";"Matriz Bordado Alfabeto Completo Minecraft";"minecraft-alfabeto-igxofg.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/minecraft-alfabeto-igxofg.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\minecraft-alfabeto-igxofg.zip"
"8459";"Matriz Bordado Grupo Mateus Representante Comercial";"GrupoMateus-n6l8uc.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/GrupoMateus-n6l8uc.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\GrupoMateus-n6l8uc.zip"
"8464";"Matriz Bordado Grupo Mateus";"grupomateus-jvk1fw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/grupomateus-jvk1fw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\grupomateus-jvk1fw.zip"
"8469";"Matriz Bordado Grupo Mateus 2";"mateus-pi9ncm.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/mateus-pi9ncm.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\mateus-pi9ncm.zip"
"8492";"Matriz Bordado Hyundai";"hyundai-qiox3j.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/hyundai-qiox3j.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\hyundai-qiox3j.zip"
"8498";"Matriz Bordado Brasão Odontologia 8";"odontologia-jgmom1.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/odontologia-jgmom1.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\odontologia-jgmom1.zip"
"8504";"Matriz Bordado Sistema de Ensino Gaúcho";"SEG-i5gbhd.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/SEG-i5gbhd.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\SEG-i5gbhd.zip"
"8599";"Matriz Bordado Sporting Portugal SCP";"sportingportugal-hjbsgr.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/sportingportugal-hjbsgr.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\sportingportugal-hjbsgr.zip"
"8608";"Matriz Bordado Harley Davidson 11";"harley-aguia-tmupwd.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/harley-aguia-tmupwd.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\harley-aguia-tmupwd.zip"
"8612";"Matriz Bordado Harley Davidson 12";"harleydavidson12-j6doqn.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/harleydavidson12-j6doqn.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\harleydavidson12-j6doqn.zip"
"8617";"Matriz Bordado Maverick GT";"maverick-h2zdzp.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/maverick-h2zdzp.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\maverick-h2zdzp.zip"
"8628";"Matriz Bordado Carro Opala 1";"carro-opala-hotw88.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/carro-opala-hotw88.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-opala-hotw88.zip"
"8631";"Matriz Bordado Carro Chevrolet Astra";"chevrolet-astra-ff8wdx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-astra-ff8wdx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-astra-ff8wdx.zip"
"8636";"Matriz Bordado Carro Chevrolet Astra 2";"chevrolet-astra2-ktcygx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-astra2-ktcygx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-astra2-ktcygx.zip"
"8641";"Matriz Bordado Carro Chevrolet Belair";"chevrolet-belair-8wxic5.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-belair-8wxic5.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-belair-8wxic5.zip"
"8646";"Matriz Bordado Carro Chevrolet Belair 2";"chevrolet-belair2-ylrm89.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-belair2-ylrm89.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-belair2-ylrm89.zip"
"8651";"Matriz Bordado Carro Chevrolet Belair 3";"chevrolet-belair3-jxok5c.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-belair3-jxok5c.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-belair3-jxok5c.zip"
"8656";"Matriz Bordado Carro BMW";"carro-bmw-ipcquu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/carro-bmw-ipcquu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-bmw-ipcquu.zip"
"8667";"Matriz Bordado Técnico em Enfermagem 3";"tec-enfermagem-sf8pjb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/tec-enfermagem-sf8pjb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\tec-enfermagem-sf8pjb.zip"
"8672";"Matriz Bordado Carro Brasília Amarela";"carro-brasilia-7au8ys.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/carro-brasilia-7au8ys.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-brasilia-7au8ys.zip"
"8677";"Matriz Bordado Carro Chevrolet C10";"chevrolet-c10-uazna0.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-c10-uazna0.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-c10-uazna0.zip"
"8682";"Matriz Bordado Carro Chevrolet C10";"chevrolet-c10-wb4i9h.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/chevrolet-c10-wb4i9h.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-c10-wb4i9h.zip"
"8687";"Matriz Bordado Carro Cadillac V8";"cadillac-yhazue.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/cadillac-yhazue.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cadillac-yhazue.zip"
"8692";"Matriz Bordado Carro Cadillac";"cadillac2-8sw6kk.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/cadillac2-8sw6kk.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cadillac2-8sw6kk.zip"
"8697";"Matriz Bordado Carro Camaro";"carro-camaro-utvtsw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/carro-camaro-utvtsw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-camaro-utvtsw.zip"
"8702";"Matriz Bordado Carro Camaro 2";"camaro2-l76c3d.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/camaro2-l76c3d.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\camaro2-l76c3d.zip"
"8709";"Matriz Bordado Carro Camaro SS";"camaro-ss-nfjkk1.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/camaro-ss-nfjkk1.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\camaro-ss-nfjkk1.zip"
"8717";"Matriz Bordado Logo Psicanálise 2";"psicanalise-ttggne.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/psicanalise-ttggne.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\psicanalise-ttggne.zip"
"8723";"Matriz Bordado Make Brazil Great Again";"makebrazil-i1mj5i.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/makebrazil-i1mj5i.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\makebrazil-i1mj5i.zip"
"8732";"Matriz Bordado Divisas Força Aérea Brasileira";"divisas-forca-aerea-hkqxn8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/10/divisas-forca-aerea-hkqxn8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\divisas-forca-aerea-hkqxn8.zip"
"8766";"Matriz Bordado Terapia Ocupacional 2";"terapia-ocupacional-q9n9cl.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/terapia-ocupacional-q9n9cl.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\terapia-ocupacional-q9n9cl.zip"
"8773";"Matriz Bordado Terapia Ocupacional 3";"terapia-ocupacional3-sixuvm.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/terapia-ocupacional3-sixuvm.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\terapia-ocupacional3-sixuvm.zip"
"8778";"Matriz Bordado Caminhão (Pequeno)";"caminhao-ckw7mq.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/caminhao-ckw7mq.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\caminhao-ckw7mq.zip"
"8785";"Matriz Bordado Capitão América";"capitao-america-pmyeip.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/capitao-america-pmyeip.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\capitao-america-pmyeip.zip"
"8790";"Matriz Bordado Chevrolet Caravan 1";"caravan-7d9rha.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/caravan-7d9rha.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\caravan-7d9rha.zip"
"8795";"Matriz Bordado Carro Caravan";"carro-caravan-tocmps.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/carro-caravan-tocmps.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-caravan-tocmps.zip"
"8800";"Matriz Bordado Terapia Ocupacional 4";"terapia-ocupacional-4a099n.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/terapia-ocupacional-4a099n.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\terapia-ocupacional-4a099n.zip"
"8808";"Matriz Bordado Estética Beleza e Saúde";"estetica-beleza-saude-l0kkh9.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/estetica-beleza-saude-l0kkh9.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\estetica-beleza-saude-l0kkh9.zip"
"8813";"Matriz Bordado Estética";"Estetica-wymjmz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/Estetica-wymjmz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Estetica-wymjmz.zip"
"8818";"Matriz Bordado Moto Honda CBR1000";"motohonda-znnpju.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/motohonda-znnpju.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\motohonda-znnpju.zip"
"8823";"Matriz Bordado Honda CBR1000";"motohondacbr-vtgpkr.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/motohondacbr-vtgpkr.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\motohondacbr-vtgpkr.zip"
"8828";"Matriz Bordado Moto Honda 12CM";"cbr-pequeno-3pxwgd.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/cbr-pequeno-3pxwgd.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cbr-pequeno-3pxwgd.zip"
"8838";"Matriz Bordado Bombeiros SP";"bombeirosp-5igzsj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/bombeirosp-5igzsj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bombeirosp-5igzsj.zip"
"8857";"Matriz Bordado Logo Silverado 2";"silverado2-4cbc5g.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/silverado2-4cbc5g.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\silverado2-4cbc5g.zip"
"8867";"Matriz Bordado Brasão Enfermagem 4";"enfermagem-brasao-fxux5l.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/enfermagem-brasao-fxux5l.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\enfermagem-brasao-fxux5l.zip"
"8872";"Matriz Bordado Breve Curso Formação de Soldados";"distintivo-soldado-kb04dn.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/distintivo-soldado-kb04dn.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\distintivo-soldado-kb04dn.zip"
"8882";"Matriz Bordado Yves Saint Laurent";"yves-saint-laurent-9p4ooy.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/yves-saint-laurent-9p4ooy.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\yves-saint-laurent-9p4ooy.zip"
"8887";"Matriz Bordado Coritiba Football Club Oficial";"coritiba-football-7h1mez.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/coritiba-football-7h1mez.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\coritiba-football-7h1mez.zip"
"8893";"Matriz Bordado Inss Previdência Social";"INSS-j72sz9.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/INSS-j72sz9.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\INSS-j72sz9.zip"
"8898";"Matriz Bordado Previdência Social";"previdencia-rwfrvf.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/previdencia-rwfrvf.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\previdencia-rwfrvf.zip"
"8904";"Matriz Bordado Carro Porsche Prata";"carro-porsche-dxzjxe.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/carro-porsche-dxzjxe.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-porsche-dxzjxe.zip"
"8913";"Matriz Bordado Hospital Israelita St james";"hospital-israelita-tgpxve.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/hospital-israelita-tgpxve.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\hospital-israelita-tgpxve.zip"
"8918";"Matriz Bordado Pascom Brasil";"pascom-nevopv.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/pascom-nevopv.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\pascom-nevopv.zip"
"8930";"Matriz Bordado Bombeiro Civil Amazonas";"bombeiro-amazonas-mfhvhs.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/bombeiro-amazonas-mfhvhs.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bombeiro-amazonas-mfhvhs.zip"
"8936";"Matriz Bordado Agronomia 2";"agronomia2-oc7caj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/agronomia2-oc7caj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\agronomia2-oc7caj.zip"
"8943";"Matriz Bordado Agronomia 3";"Agronomia3-cyozmt.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/Agronomia3-cyozmt.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Agronomia3-cyozmt.zip"
"8952";"Matriz Bordado Distintivo de Baixa Visibilidade Paraquedista";"distintivo-paraquedista-2ulwbx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/distintivo-paraquedista-2ulwbx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\distintivo-paraquedista-2ulwbx.zip"
"8957";"Matriz Bordado Atendimento Pré Hospitalar Socorrista";"socorrista-ur6suy.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/socorrista-ur6suy.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\socorrista-ur6suy.zip"
"8963";"Matriz Bordado Odontologia Unidombosco";"unidombosco-ag0yt0.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/unidombosco-ag0yt0.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\unidombosco-ag0yt0.zip"
"8980";"Matriz Bordado Distintivo Hmasp";"hamasp-kxh2j9.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/hamasp-kxh2j9.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\hamasp-kxh2j9.zip"
"8991";"Matriz Bordado Chevrolet Caravan 2";"chevrolet-caravan-mvo2lb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/chevrolet-caravan-mvo2lb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chevrolet-caravan-mvo2lb.zip"
"8996";"Matriz Bordado Logo Mustang";"mustang-logo-96hg4p.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/mustang-logo-96hg4p.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\mustang-logo-96hg4p.zip"
"9001";"Matriz Bordado Carro Golf GLX";"golf-glx-xzjvzy.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/golf-glx-xzjvzy.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\golf-glx-xzjvzy.zip"
"9006";"Matriz Bordado Carro Celta";"carro-celta-nljpx7.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/11/carro-celta-nljpx7.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\carro-celta-nljpx7.zip"
