id;titulo;zipNome;remotePath;destPath;status
"1167";"Matriz Bordado Abelha Rainha";"abelharainha18cm-jkm9nf.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/abelharainha18cm-jkm9nf.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\abelharainha18cm-jkm9nf.zip";"PENDENTE"
"1178";"Matriz Bordado Academia Polícia Militar do Pará";"AcademiaPm-in9fin.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/AcademiaPm-in9fin.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\AcademiaPm-in9fin.zip";"PENDENTE"
"1180";"Matriz Bordado Chapéu e Bota";"chapeuebota10cm-i90weh.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/chapeuebota10cm-i90weh.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\chapeuebota10cm-i90weh.zip";"PENDENTE"
"1194";"Matriz Bordado Associação Comercial de São Paulo";"ACSP-mggoym.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/ACSP-mggoym.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ACSP-mggoym.zip";"PENDENTE"
"1205";"Matriz Bordado Acupunturista Medicina Tradicional Chinesa";"acupunturistachinesa-vfedvx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/acupunturistachinesa-vfedvx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\acupunturistachinesa-vfedvx.zip";"PENDENTE"
"1210";"Matriz Bordado Brasão Administração 1";"administracao-da3uiz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/administracao-da3uiz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\administracao-da3uiz.zip";"PENDENTE"
"1214";"Matriz Bordado Dinossauro Romântico";"18CM-comc6m.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/18CM-comc6m.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\18CM-comc6m.zip";"PENDENTE"
"1224";"Matriz Bordado Universidade Estadual do Maranhão - UEMA";"Uema-re8kb8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/Uema-re8kb8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Uema-re8kb8.zip";"PENDENTE"
"1228";"Matriz Bordado Administração 2";"administracao-x6w9i7.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/administracao-x6w9i7.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\administracao-x6w9i7.zip";"PENDENTE"
"1237";"Matriz Bordado Logo Aeromóvel";"Tamanho1-1xexhc.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/Tamanho1-1xexhc.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Tamanho1-1xexhc.zip";"PENDENTE"
"1244";"Matriz Bordado Fonoaudiologia Brasão 1";"fonoaudiologia-7t76yf.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/fonoaudiologia-7t76yf.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\fonoaudiologia-7t76yf.zip";"PENDENTE"
"1248";"Matriz Bordado Agente Comunitário de Saúde";"agentecomunitario-psv3h4.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/agentecomunitario-psv3h4.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\agentecomunitario-psv3h4.zip";"PENDENTE"
"1254";"Matriz Bordado Polícia Militar do Amazonas";"AMAZONAS-ikpgek.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/AMAZONAS-ikpgek.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\AMAZONAS-ikpgek.zip";"PENDENTE"
"1259";"Matriz Bordado Fiat Adventure";"FiatAdventure-ln5hds.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/FiatAdventure-ln5hds.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\FiatAdventure-ln5hds.zip";"PENDENTE"
"1264";"Matriz Bordado Faetec Rio de Janeiro";"FAETEC-faof2r.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/FAETEC-faof2r.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\FAETEC-faof2r.zip";"PENDENTE"
"1268";"Matriz Bordado Uninovafapi Fisioterapia";"uninovafapi-krcv27.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/uninovafapi-krcv27.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\uninovafapi-krcv27.zip";"PENDENTE"
"1272";"Matriz Bordado Uninovafapi Enfermagem";"unienfermagem-vg4pis.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/unienfermagem-vg4pis.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\unienfermagem-vg4pis.zip";"PENDENTE"
"1276";"Matriz Bordado Unifaa Centro Universitário";"unifaa-qwszuu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/unifaa-qwszuu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\unifaa-qwszuu.zip";"PENDENTE"
"1303";"Matriz Bordado Agronomia 1";"agronomia1-xhgjre.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/agronomia1-xhgjre.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\agronomia1-xhgjre.zip";"PENDENTE"
"1340";"Pacote de Matrizes Bluey Bingo (8 Modelos)";"pacote-blueybingo-0tecgu.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/pacote-blueybingo-0tecgu.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\pacote-blueybingo-0tecgu.zip";"PENDENTE"
"1386";"Matriz Bordado Bahiana Escola de Medicina e Saúde Pública";"bahiana-be9rsj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/bahiana-be9rsj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bahiana-be9rsj.zip";"PENDENTE"
"1392";"Matriz Bordado Arlequina";"Arlequina-pxtpck.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/Arlequina-pxtpck.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Arlequina-pxtpck.zip";"PENDENTE"
"1398";"Pacote Matriz Bordado Banco do Brasil";"BB1-pnjn4y.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/BB1-pnjn4y.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\BB1-pnjn4y.zip";"PENDENTE"
"1411";"Matriz Bordado Brasão Enfermagem Unicesumar";"enfermagemunicesumar-rbtzrz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/enfermagemunicesumar-rbtzrz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\enfermagemunicesumar-rbtzrz.zip";"PENDENTE"
"1419";"Matriz Bordado Bandeira Brasil Bolívia";"bandeira-brasil-bolivia-6va5xr.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/bandeira-brasil-bolivia-6va5xr.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bandeira-brasil-bolivia-6va5xr.zip";"PENDENTE"
"1424";"Matriz Bordado Brasão Letras";"letras-ua1nwn.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/letras-ua1nwn.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\letras-ua1nwn.zip";"PENDENTE"
"1429";"Matriz Bordado Faculdade de Medicina Barão de Mauá";"barao-de-maua-c2lr2h.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/barao-de-maua-c2lr2h.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\barao-de-maua-c2lr2h.zip";"PENDENTE"
"1434";"Matriz Bordado Barrado Floral Borboleta";"15cm-hkhucp.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/15cm-hkhucp.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\15cm-hkhucp.zip";"PENDENTE"
"1510";"Matriz Bordado 2ª Cia TRNP";"ciatrnp-cfkjkv.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/ciatrnp-cfkjkv.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ciatrnp-cfkjkv.zip";"PENDENTE"
"1528";"Pacote de Matrizes com 42 Rosas Diversas";"PACOTE_ROSAS-b3fdt1.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/02/PACOTE_ROSAS-b3fdt1.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\PACOTE_ROSAS-b3fdt1.zip";"PENDENTE"
"1649";"Pacote de Matrizes com 200 Motos Variadas";"PES-psxxmv.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/PES-psxxmv.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\PES-psxxmv.zip";"PENDENTE"
"1692";"Pacote de Matrizes Chef de Cozinha";"PacoteCozinheiro-g6elqw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/PacoteCozinheiro-g6elqw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\PacoteCozinheiro-g6elqw.zip";"PENDENTE"
"1709";"Pacote de Matrizes Bichinhos Rippled na Chuva";"Bichinhos-Rippled-na-Chuva-uirppx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Bichinhos-Rippled-na-Chuva-uirppx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Bichinhos-Rippled-na-Chuva-uirppx.zip";"PENDENTE"
"1711";"Pacote com 39 Matrizes Crivo Diversos";"PacoteCrivo-amumba.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/PacoteCrivo-amumba.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\PacoteCrivo-amumba.zip";"PENDENTE"
"1735";"Pacote com 24 Matrizes Frutinhas Rippled";"FRUTINHAS-RIPPLED-fg6zm8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/FRUTINHAS-RIPPLED-fg6zm8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\FRUTINHAS-RIPPLED-fg6zm8.zip";"PENDENTE"
"1746";"Pacote com 55 Matrizes Carros Retrô";"Carros_Retro-2m2jbw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Carros_Retro-2m2jbw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Carros_Retro-2m2jbw.zip";"PENDENTE"
"1756";"Pacote de Matrizes Alfabeto Arco Íris";"Alfabeto-Arco-Iris-kkdf2d.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Alfabeto-Arco-Iris-kkdf2d.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Alfabeto-Arco-Iris-kkdf2d.zip";"PENDENTE"
"1761";"Pacote de Matrizes Alfabeto em Rosas";"Alfabeto_Rosas-v5g0fb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Alfabeto_Rosas-v5g0fb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Alfabeto_Rosas-v5g0fb.zip";"PENDENTE"
"1768";"Pacote de Matrizes Alfabeto em Coroa";"Alfabeto_Coroa-2qww0w.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Alfabeto_Coroa-2qww0w.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Alfabeto_Coroa-2qww0w.zip";"PENDENTE"
"1772";"Pacote com 7 Matrizes Animais Bebê Cute";"Baby-Animal-Designs-ajyibl.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Baby-Animal-Designs-ajyibl.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Baby-Animal-Designs-ajyibl.zip";"PENDENTE"
"1786";"Pacote com 10 Matrizes Animais de Pelúcia";"Animais-de-Pelucia-iolpwl.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Animais-de-Pelucia-iolpwl.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Animais-de-Pelucia-iolpwl.zip";"PENDENTE"
"1792";"Pacote de Matrizes Animais Marinho Infantil";"Animais-Marinhos-76znu3.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Animais-Marinhos-76znu3.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Animais-Marinhos-76znu3.zip";"PENDENTE"
"1802";"Pacote Matrizes Ursinhos Coração Menina com Barrinha";"Pacote-Ursinhos-Feminino-ieq3ry.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Pacote-Ursinhos-Feminino-ieq3ry.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Pacote-Ursinhos-Feminino-ieq3ry.zip";"PENDENTE"
"1813";"Pacote Matrizes Ursinhos Coração Menino com Barrinha";"Pacote-Ursinhos-Menino-2k1ccb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Pacote-Ursinhos-Menino-2k1ccb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Pacote-Ursinhos-Menino-2k1ccb.zip";"PENDENTE"
"1832";"Pacote de Matrizes Dinossauro Bebê Fofuxo";"Bebe-Dinossauro-byqy96.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Bebe-Dinossauro-byqy96.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Bebe-Dinossauro-byqy96.zip";"PENDENTE"
"1936";"Matriz Bordado Brasão Fisioterapia 1";"brasaofisioterapia1-qwkpzw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/brasaofisioterapia1-qwkpzw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\brasaofisioterapia1-qwkpzw.zip";"PENDENTE"
"1942";"Matriz Bordado Fmp - Fundação Escola Superior do Ministério Público";"FMP-cyvtey.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/FMP-cyvtey.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\FMP-cyvtey.zip";"PENDENTE"
"1948";"Pacote de Matrizes Beija Flor Rippled";"BeijaFlorrRippled-uylind.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/BeijaFlorrRippled-uylind.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\BeijaFlorrRippled-uylind.zip";"PENDENTE"
"1958";"Pacote 45 Matrizes com Bicicletas Diversas";"BicicletasFloral-cx4veg.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/BicicletasFloral-cx4veg.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\BicicletasFloral-cx4veg.zip";"PENDENTE"
"1971";"Pacote 40 Matrizes Patch de Motociclistas";"BrasoesMotociclista-q8x0up.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/BrasoesMotociclista-q8x0up.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\BrasoesMotociclista-q8x0up.zip";"PENDENTE"
"1981";"Matriz Bordado Bitcoin Btc";"bitcoin-fohwaf.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/bitcoin-fohwaf.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\bitcoin-fohwaf.zip";"PENDENTE"
"1984";"Matriz Bordado Odontologia Integrada";"odontologia-integrada-xgjeaa.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/odontologia-integrada-xgjeaa.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\odontologia-integrada-xgjeaa.zip";"PENDENTE"
"1992";"Matriz Bordado Fic Faculdade Integrada Cete";"ficfaculdade-8esbqt.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/ficfaculdade-8esbqt.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ficfaculdade-8esbqt.zip";"PENDENTE"
"2003";"Matriz Bordado Enfermagem 1";"Enfermagem1-wn7xpg.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Enfermagem1-wn7xpg.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Enfermagem1-wn7xpg.zip";"PENDENTE"
"2007";"Matriz Bordado Estética e Cosmética 1";"esteticacosmetica-cc4y9e.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/esteticacosmetica-cc4y9e.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\esteticacosmetica-cc4y9e.zip";"PENDENTE"
"2011";"Matriz Bordado Nossa Senhora de Lourdes";"lourdes20cm-zm6lqj.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/lourdes20cm-zm6lqj.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\lourdes20cm-zm6lqj.zip";"PENDENTE"
"2185";"Matriz Bordado Polícia Científica Pará";"policiacientificapa-hsrhkb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/policiacientificapa-hsrhkb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\policiacientificapa-hsrhkb.zip";"PENDENTE"
"2191";"Matriz Bordado Estetoscópio Enfermagem 1";"Estetoscopio1-wuw2yd.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Estetoscopio1-wuw2yd.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Estetoscopio1-wuw2yd.zip";"PENDENTE"
"2209";"Matriz Bordado Estetoscópio Enfermagem 2";"Estetoscopio2-cmwivn.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Estetoscopio2-cmwivn.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Estetoscopio2-cmwivn.zip";"PENDENTE"
"2216";"Matriz Bordado Estetoscópio Enfermagem 3";"Estetoscopio3-3ajo2y.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Estetoscopio3-3ajo2y.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Estetoscopio3-3ajo2y.zip";"PENDENTE"
"2238";"Pacote de Matrizes Meninas Conto de Fadas";"ContodeFadas-ezbemn.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/ContodeFadas-ezbemn.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ContodeFadas-ezbemn.zip";"PENDENTE"
"2396";"Pacote de Matrizes 54 Coroas com Ramos";"CoroasRamos-lypj8v.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/CoroasRamos-lypj8v.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\CoroasRamos-lypj8v.zip";"PENDENTE"
"2408";"Pacote de Matrizes Elefante Arco Íris";"ElefanteArcoIris-axlbxz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/ElefanteArcoIris-axlbxz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ElefanteArcoIris-axlbxz.zip";"PENDENTE"
"2415";"Pacote de Matrizes Elefante Bebê";"ElefantesBebe-dyl6p2.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/ElefantesBebe-dyl6p2.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\ElefantesBebe-dyl6p2.zip";"PENDENTE"
"2420";"Pacote de Matrizes Frutinhas 1";"MatrizesFrutinhas-zloohy.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/MatrizesFrutinhas-zloohy.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\MatrizesFrutinhas-zloohy.zip";"PENDENTE"
"2427";"Pacote de Matrizes Animais Bebê Cute";"Animais-bebe-cute-quepbr.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Animais-bebe-cute-quepbr.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Animais-bebe-cute-quepbr.zip";"PENDENTE"
"2435";"Matriz Bordado Moto Yamaha MT07";"YAMAHAMT07-b3nsci.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/YAMAHAMT07-b3nsci.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\YAMAHAMT07-b3nsci.zip";"PENDENTE"
"2449";"Matriz Bordado Faculdade Emescam";"Emescam-o9mute.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/Emescam-o9mute.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\Emescam-o9mute.zip";"PENDENTE"
"2573";"Matriz Bordado La Universidad Umax";"univumax-ktmsxw.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/univumax-ktmsxw.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\univumax-ktmsxw.zip";"PENDENTE"
"2598";"Matriz Bordado Igreja o Brasil Para Cristo";"igrejabrasil-zjgnwi.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/igrejabrasil-zjgnwi.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\igrejabrasil-zjgnwi.zip";"PENDENTE"
"2602";"Matriz Bordado Cuidador de Idoso 1";"cuidadoridoso9cm-mncp2e.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/cuidadoridoso9cm-mncp2e.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cuidadoridoso9cm-mncp2e.zip";"PENDENTE"
"2607";"Matriz Bordado Jeep Troller";"trollergold24cm-ekoqfz.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/trollergold24cm-ekoqfz.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\trollergold24cm-ekoqfz.zip";"PENDENTE"
"2618";"Matriz Bordado Cuidador de Idoso 2";"cuidadoridoso9cm-2vim3w.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/cuidadoridoso9cm-2vim3w.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\cuidadoridoso9cm-2vim3w.zip";"PENDENTE"
"2620";"Matriz Bordado Técnico em Enfermagem";"tecenfermagem9cm-lsxlzi.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/tecenfermagem9cm-lsxlzi.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\tecenfermagem9cm-lsxlzi.zip";"PENDENTE"
"2625";"Matriz Bordado Técnico em Enfermagem 2";"tecenfermagem-5vexhh.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/tecenfermagem-5vexhh.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\tecenfermagem-5vexhh.zip";"PENDENTE"
"2668";"Matriz Bordado Polícia Militar do Tocantins";"policiatocantins-qpwhu8.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/policiatocantins-qpwhu8.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\policiatocantins-qpwhu8.zip";"PENDENTE"
"2677";"Matriz Bordado Operações Especiais COESP";"COESP-fhh0lb.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/COESP-fhh0lb.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\COESP-fhh0lb.zip";"PENDENTE"
"2681";"Matriz Bordado UFRRJ 1";"UFRRJ-9ub6cx.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/UFRRJ-9ub6cx.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\UFRRJ-9ub6cx.zip";"PENDENTE"
"2839";"Matriz Bordado Libertas Quae Sera Tamen";"LIBERTAS-gmgbbr.zip";"/home/digitalbordados/domains/novo.digitalbordados.com.br/public_html/wp-content/uploads/woocommerce_uploads/2025/03/LIBERTAS-gmgbbr.zip";"D:\www\digitalbordados\digitalbordados\uploads\arquivos\LIBERTAS-gmgbbr.zip";"PENDENTE"
