id;titulo;zipNome;file_path
"3755";"Matriz Bordado Universidade Federal de Pelotas";"universidadepelotas-asle5c.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/universidadepelotas-asle5c.zip"
"3762";"Matriz Bordado Logo Massoterapia 2";"massoterapia2-aluymi.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/massoterapia2-aluymi.zip"
"3766";"Matriz Bordado Terapia Ocupacional 1";"terapiaocupacional-1jhuci.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/terapiaocupacional-1jhuci.zip"
"3772";"Matriz Bordado UPE - Universidad Privada del Este";"UPE-ghrizh.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/UPE-ghrizh.zip"
"3779";"Matriz Bordado UPE CDE - Facultad de Ciencias de La Salud";"upecde-16mqqx.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/upecde-16mqqx.zip"
"3785";"Matriz Bordado Unorte - Centro Universitário Norte de São Paulo";"Unorte-vqerjk.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Unorte-vqerjk.zip"
"3790";"Matriz Bordado UniRv - Universidade Rio Verde";"universidaderioverde-tgqsw8.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/universidaderioverde-tgqsw8.zip"
"3795";"Matriz Bordado UFRN Universidade Federal do Rio Grande do Norte";"UFRN1-ueoyr8.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/UFRN1-ueoyr8.zip"
"3801";"Matriz Bordado Brasão Serviço Social";"brasaosocial1-ei29qu.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/brasaosocial1-ei29qu.zip"
"3810";"Matriz Bordado Logo Massoterapia 3";"massoterapia3-dhvehy.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/massoterapia3-dhvehy.zip"
"3816";"Matriz Bordado UNICV Centro Universitário Cidade Verde";"unicv-7alsc4.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/unicv-7alsc4.zip"
"3821";"Matriz Bordado República Federativa do Brasil";"republicafederativa-taol8h.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/republicafederativa-taol8h.zip"
"3826";"Matriz Bordado Escudo Lions Clube";"lionsclube-ljmofw.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/lionsclube-ljmofw.zip"
"3831";"Matriz Bordado FMB Faculdade de Medicina Botucatu";"FMB-lxc9ss.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/FMB-lxc9ss.zip"
"3836";"Matriz Bordado Centro Universitário Unifael";"unifael-oq7nyx.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/unifael-oq7nyx.zip"
"3841";"Matriz Bordado UNEAL Universidade Estadual de Alagoas";"uneal-jsjhqn.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/uneal-jsjhqn.zip"
"3846";"Matriz Bordado Centro Universitário Unigrande";"Unigrande-uuytcl.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Unigrande-uuytcl.zip"
"3851";"Matriz Bordado Logo Unicesumar";"unicesumar-ewfizd.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/unicesumar-ewfizd.zip"
"3871";"Matriz Bordado Logo UFPA";"UFPA-5ayopw.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/UFPA-5ayopw.zip"
"3876";"Matriz Bordado Escudo UFRJ 2";"ufrj2-4g87mb.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/ufrj2-4g87mb.zip"
"3888";"Matriz Bordado Escudo UFRJ 1";"ufrj-wurbmm.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/ufrj-wurbmm.zip"
"3891";"Matriz Bordado Medicina Veterinária 1";"medicinaveterinaria1-aiczjw.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicinaveterinaria1-aiczjw.zip"
"3896";"Matriz Bordado Medicina Veterinária 2";"medvet-sjjc8w.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medvet-sjjc8w.zip"
"3901";"Matriz Bordado Medicina Veterinária 3";"medveterinaria3-tjg3do.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medveterinaria3-tjg3do.zip"
"3934";"Matriz Bordado Brasão Biomedicina 1";"biomedicina1-y3xiqt.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/biomedicina1-y3xiqt.zip"
"3939";"Matriz Bordado Brasão Polícia Militar de Minas Gerais";"policiaminas-ibtjg1.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/policiaminas-ibtjg1.zip"
"3944";"Matriz Bordado Brasão Enfermagem Unopar";"enfermagem-unopar-pljazu.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/enfermagem-unopar-pljazu.zip"
"3950";"Matriz Bordado Brasão Enfermagem 1";"enfermagembrasao-yiy0b0.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/enfermagembrasao-yiy0b0.zip"
"4039";"Matriz Bordado Brasão Enfermagem 2";"enfermagem-brasao-ua4laf.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/enfermagem-brasao-ua4laf.zip"
"4045";"Matriz Bordado Brasão Biomedicina 2";"escudobiomedicina-hfsfdp.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/escudobiomedicina-hfsfdp.zip"
"4050";"Matriz Bordado Brasão Enfermagem 3";"enfermagembrasao-pdgzix.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/enfermagembrasao-pdgzix.zip"
"4056";"Matriz Bordado Ministério Público de Pernambuco - MPPE";"ministeriopernambuco-kpp6od.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/ministeriopernambuco-kpp6od.zip"
"4062";"Matriz Bordado Divino Espírito Santo";"divinoespiritosanto-bkijzo.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/divinoespiritosanto-bkijzo.zip"
"4068";"Matriz Bordado APAE Associação de Pais e Amigos";"APAE-lwzhsd.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/APAE-lwzhsd.zip"
"4073";"Matriz Bordado Polícia Militar do Mato Grosso do Sul";"policiamilitarmatogrossosul-4pbbio.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/policiamilitarmatogrossosul-4pbbio.zip"
"4078";"Matriz Bordado Brasão Medicina Unicesumar";"medicinaunicesumar-wrr60q.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicinaunicesumar-wrr60q.zip"
"4171";"Matriz Bordado Escudo Nutrição 3";"escudonutricao-l1zhqx.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/escudonutricao-l1zhqx.zip"
"4179";"Coleção de Matrizes Menina Anjo";"MeninaAnjo-kuomku.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/MeninaAnjo-kuomku.zip"
"4194";"Matriz Bordado Brasão Nutrição 1";"brasaonutricao-r4uydm.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/brasaonutricao-r4uydm.zip"
"4200";"Matriz Bordado Animais Safari";"animais-safari-qwfk4u.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/animais-safari-qwfk4u.zip"
"4205";"Matriz Bordado Abelha Margarida";"Abelhas-Margaridas-7dn8mm.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Abelhas-Margaridas-7dn8mm.zip"
"4219";"Matriz Bordado Três Margaridas";"Trio-Margarida-fwsz1b.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Trio-Margarida-fwsz1b.zip"
"4227";"Matriz Bordado Melancia";"Melancia-bx9xhi.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Melancia-bx9xhi.zip"
"4242";"Matriz Bordado Sapo Cowboy";"sapo-cowboy-riaogn.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/sapo-cowboy-riaogn.zip"
"4254";"Matriz Bordado Sorvete Colorido";"SorveteColorido-rdn7s8.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/SorveteColorido-rdn7s8.zip"
"4313";"Matriz Bordado Gatinha Marie - Pontos Leves";"gatinhamarie-bgecox.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/gatinhamarie-bgecox.zip"
"4455";"Matriz Bordado Universidad de Buenos Aires";"buenosaires-9rth3b.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/buenosaires-9rth3b.zip"
"4460";"Matriz Bordado 2º Batalhão da Polícia do Exército - BPE";"2BPE-iwt0vx.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/2BPE-iwt0vx.zip"
"4465";"Matriz Bordado Desenho Animado Bolofofos 1";"bolofofos-1tp0p1.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/bolofofos-1tp0p1.zip"
"4471";"Matriz Bordado Cruz IHS 1";"IHS1-ubyo3y.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/IHS1-ubyo3y.zip"
"4476";"Matriz Bordado Cálice JHS";"jhs1-8tum8e.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/jhs1-8tum8e.zip"
"4481";"Matriz Bordado Coroa de Espinhos IHS";"ihscoroa-y86yh8.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/ihscoroa-y86yh8.zip"
"4486";"Matriz Bordado Símbolo Peixe Jesus";"jesuspeixe-0yyigf.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/jesuspeixe-0yyigf.zip"
"4494";"Matriz Bordado Liga Acadêmica de Cardiologia Mandic";"ligaacademica-uopnhd.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/ligaacademica-uopnhd.zip"
"4502";"Matriz Bordado Logo Massoterapia 4";"massoterapia4-y8velt.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/massoterapia4-y8velt.zip"
"4508";"Matriz Bordado Goku Deus Blue";"gokublue-elo1xc.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/gokublue-elo1xc.zip"
"4517";"Matriz Bordado Logo Unama Veritas";"unamaveritas-2xp0ge.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/unamaveritas-2xp0ge.zip"
"4521";"Matriz Bordado Unama Universidade Ser Educacional";"unama-ser-cx8ghq.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/unama-ser-cx8ghq.zip"
"4525";"Matriz Bordado Logo Massoterapia 5";"massoterapia5-80ncbv.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/massoterapia5-80ncbv.zip"
"4531";"Matriz Bordado Vegeta Super";"Vegetta-nwq7av.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Vegetta-nwq7av.zip"
"4537";"Matriz Bordado Universidade Unimes";"unimes-ytlvvo.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/unimes-ytlvvo.zip"
"4542";"Matriz Bordado Polícia Militar da Bahia";"policiabahia-g4htmj.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/policiabahia-g4htmj.zip"
"4547";"Matriz Bordado Brasão Odontologia³";"Odontologia3-hgd7zy.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Odontologia3-hgd7zy.zip"
"4553";"Matriz Bordado Brasão Estética e Cosmética 2";"brasaoestetica-kb6gq7.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/brasaoestetica-kb6gq7.zip"
"4560";"Matriz Bordado Cientista 1";"cientista1-y83ts5.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/cientista1-y83ts5.zip"
"4565";"Matriz Bordado Cientista 2";"cientista2-dycmsl.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/cientista2-dycmsl.zip"
"4570";"Matriz Bordado Química Cientista";"quimicacientista-hdqhmy.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/quimicacientista-hdqhmy.zip"
"4575";"Matriz Bordado UFMT";"UFMT-rnwyn5.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/UFMT-rnwyn5.zip"
"4582";"Matriz Bordado Brasão Odontologia⁴";"odontologia4-lhhf09.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/odontologia4-lhhf09.zip"
"4595";"Matriz Bordado Brasão Medicina 4";"medicina4-uy71eu.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicina4-uy71eu.zip"
"4600";"Matriz Bordado Brasão Medicina 5";"medicina4-uy71eu.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicina4-uy71eu.zip"
"4604";"Matriz Bordado Brasão Medicina 6";"brasao-medicina-hho15v.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/brasao-medicina-hho15v.zip"
"4609";"Matriz Bordado Medicina Zarns FTC";"medicinazarns-neg9ke.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicinazarns-neg9ke.zip"
"4614";"Matriz Bordado Escola de Medicina e Cirurgia do RJ";"escolamedicinarj-izfpln.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/escolamedicinarj-izfpln.zip"
"4619";"Matriz Bordado Brasão Medicina 7";"medicina7-qfobhz.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicina7-qfobhz.zip"
"4624";"Matriz Bordado Brasão Medicina 8";"medicina8-pnux5f.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicina8-pnux5f.zip"
"4631";"Matriz Bordado Faculdade Multivix Medicina";"medicinamultivix-fxt6wr.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicinamultivix-fxt6wr.zip"
"4636";"Matriz Bordado Brasão Medicina 9";"medicina9-3e9k3x.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicina9-3e9k3x.zip"
"4641";"Matriz Bordado Universidade Presbiteriana Mackenzie";"Mackenzie-w5p6ix.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/Mackenzie-w5p6ix.zip"
"4646";"Matriz Bordado Universidad Central del Paraguay";"universidadparaguay-8vuiud.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/universidadparaguay-8vuiud.zip"
"4651";"Matriz Bordado Faculdade de Medicina e Cirurgia do Pará";"faculdadepara-mayqq7.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/faculdadepara-mayqq7.zip"
"4656";"Matriz Bordado Medicina Cesupa Pará";"medicinacesupa-uo86yw.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicinacesupa-uo86yw.zip"
"4661";"Matriz Bordado Liga Acadêmica de Cirurgia Cardíaca Unimes";"medicinaunimes-mzerig.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/05/medicinaunimes-mzerig.zip"
"4667";"Matriz Bordado Brasão Psicologia 4";"brasaopsicologia4-vub5xt.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/brasaopsicologia4-vub5xt.zip"
"4677";"Matriz Bordado Cavalo Crioulo";"CavaloCrioulo-jryhme.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/CavaloCrioulo-jryhme.zip"
"4683";"Matriz Bordado Banguela & Fúria da Luz";"Como-Treinar-o-Seu-Dragao-ikbxct.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Como-Treinar-o-Seu-Dragao-ikbxct.zip"
"4696";"Coleção de Matrizes Brasões Escolas de Hogwarts";"Brasoes-Harry-Potter-j2kat7.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Brasoes-Harry-Potter-j2kat7.zip"
"4708";"Matriz Bordado Medicina Batimento";"medicinabatimento-mtse1j.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/medicinabatimento-mtse1j.zip"
"4714";"Matriz Bordado Jesus 1";"JESUS1-kgtxyd.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/JESUS1-kgtxyd.zip"
"4725";"Matriz Bordado Jesus 2";"jesus2-xkzgxo.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/jesus2-xkzgxo.zip"
"4730";"Matriz Bordado Logo Gastronomia";"gastronomia-i6jhfz.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/gastronomia-i6jhfz.zip"
"4737";"Matriz Bordado Goku Kids";"goku-kids-okft7u.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/goku-kids-okft7u.zip"
"4742";"Matriz Bordado Brasão Pedagogia 1";"pedagogia1-bs3er9.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/pedagogia1-bs3er9.zip"
"4746";"Matriz Bordado Brasão Pedagogia 2";"pedagogia2-hy07rq.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/pedagogia2-hy07rq.zip"
"4753";"Matriz Bordado Brasão Pedagogia 3";"pedagogia3-rkquso.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/pedagogia3-rkquso.zip"
"4789";"Coleção de Matrizes Capivaras Style";"Capivaras-Style-urmmbj.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Capivaras-Style-urmmbj.zip"
"4820";"Matriz Bordado Bandeira Brasil 5cm";"bandeirabrasil-5nz8bp.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeirabrasil-5nz8bp.zip"
"4825";"Matriz Bordado Bandeira Pará 5cm";"bandeirapara-5jrpbk.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeirapara-5jrpbk.zip"
"4838";"Matriz Bordado Bandeira Brasil Japão 5cm";"brasil-japao-q2c6fg.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/brasil-japao-q2c6fg.zip"
"4845";"Matriz Bordado Bandeira Estado de Goiás 5cm";"bandeiragoias-pmnlie.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeiragoias-pmnlie.zip"
"4852";"Matriz Bordado Bandeira Japão 5cm";"bandeirajapao-w8b8qm.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeirajapao-w8b8qm.zip"
"4861";"Matriz Bordado Bandeira Bahia 5cm";"bandeirabahia-7hmefb.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeirabahia-7hmefb.zip"
"4868";"Matriz Bordado Bandeira Bolívia 5cm";"bandeirabolivia-8qdlvw.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeirabolivia-8qdlvw.zip"
"4873";"Matriz Bordado Bandeira Chile 5cm";"bandeirachile-vs8qzu.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeirachile-vs8qzu.zip"
"4878";"Matriz Bordado Bandeira Paraguay 5cm";"paraguay-ps55qw.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/paraguay-ps55qw.zip"
"4883";"Matriz Bordado Bandeira EUA 8cm";"bandeiraeua-99l8kq.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeiraeua-99l8kq.zip"
"4888";"Matriz Bordado Caveira EUA";"caveirausa-maux6x.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/caveirausa-maux6x.zip"
"4895";"Matriz Bordado Bandeira EUA Exército";"Bandeira-Exercito-Usa-ti1onq.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Bandeira-Exercito-Usa-ti1onq.zip"
"4900";"Matriz Bordado Bandeira SP Nego";"bandeira-spnego-td7l68.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-spnego-td7l68.zip"
"4906";"Matriz Bordado Bandeira Brasil Negativa";"bandeira-brasil-6xjw6o.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-brasil-6xjw6o.zip"
"4927";"Matriz Bordado Ostensório Litúrgico";"Ostensorio-1yahtm.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Ostensorio-1yahtm.zip"
"4932";"Matriz Bordado Dentinho Escova";"dentinho-escova-ofvd6a.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/dentinho-escova-ofvd6a.zip"
"4937";"Matriz Bordado Escudo Nutrição 2";"Nutricao-ylkaqx.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Nutricao-ylkaqx.zip"
"4942";"Matriz Bordado Brasão Técnico em Enfermagem";"tecenfermagem-bkhgmh.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/tecenfermagem-bkhgmh.zip"
"4950";"Matriz Bordado Bandeira Acre";"bandeira-acre-bqilto.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-acre-bqilto.zip"
"4956";"Matriz Bordado Bandeira Amapá";"bandeira-amapa-qyp5or.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-amapa-qyp5or.zip"
"4961";"Matriz Bordado Bandeira Amazonas";"bandeira-amazonas-kvetj0.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-amazonas-kvetj0.zip"
"4967";"Matriz Bordado Bandeira Rondônia";"bandeira-rondonia-vvuwin.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-rondonia-vvuwin.zip"
"4972";"Matriz Bordado Bandeira Roraima";"bandeira-roraima-i84bwp.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bandeira-roraima-i84bwp.zip"
"4979";"Matriz Bordado Peixe e Pesca¹";"peixepesca1-qomaja.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/peixepesca1-qomaja.zip"
"4987";"Matriz Bordado Peixe e Pesca²";"PeixePesca2-tyqz7e.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/PeixePesca2-tyqz7e.zip"
"4996";"Matriz Bordado LEO";"LEO-aisvqs.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/LEO-aisvqs.zip"
"5005";"Matriz Bordado LEO ²";"LEO2-zo1pzl.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/LEO2-zo1pzl.zip"
"5011";"Matriz Bordado Universidade Estadual de Londrina";"univ-londrina-umk0ty.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/univ-londrina-umk0ty.zip"
"5016";"Matriz Bordado Fazenda Boi";"fazenda-boi-wpaqci.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/fazenda-boi-wpaqci.zip"
"5021";"Matriz Bordado Idomed¹";"idomed-eaebcn.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/idomed-eaebcn.zip"
"5026";"Matriz Bordado Idomed²";"idomed2-v2db56.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/idomed2-v2db56.zip"
"5033";"Matriz Bordado Melancia²";"melancia1-97jzlk.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/melancia1-97jzlk.zip"
"5045";"Matriz Bordado Brasão Farmácia 1";"brasao-farmacia-vqdflp.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/brasao-farmacia-vqdflp.zip"
"5052";"Matriz Bordado Logo Unida Paraguay";"unidaparaguay-mjqo4e.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/unidaparaguay-mjqo4e.zip"
"5060";"Matriz Bordado Universidad de La Integración Americas";"universidad-unida-rleeyk.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/universidad-unida-rleeyk.zip"
"5066";"Matriz Bordado Melancia³";"melancia2-v7fqjv.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/melancia2-v7fqjv.zip"
"5071";"Matriz Bordado Logo Farmácia 2";"Farmacia2-kqyfwh.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/Farmacia2-kqyfwh.zip"
"5080";"Matriz Bordado Logo Farmácia Alopática";"farmaciaalopatica-z4sygm.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/farmaciaalopatica-z4sygm.zip"
"5085";"Matriz Bordado Polícia Civil de São Paulo";"policia-civilsp-5znav5.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/policia-civilsp-5znav5.zip"
"5090";"Matriz Bordado Brasão Farmácia 3";"brasaofarmacia-55xons.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/brasaofarmacia-55xons.zip"
"5095";"Matriz Bordado Bombeiro Civil";"bombeiromilitar1-zqd16c.zip";"https://novo.digitalbordados.com.br/wp-content/uploads/woocommerce_uploads/2025/06/bombeiromilitar1-zqd16c.zip"
